Smiles,Title
COC(=O)CN1N=NN=C1C1(NC(C)C2=CC=C(Cl)C=C2C(F)(F)F)CC[C@@H](C)C1,m_281630____20793010____21618728____28417840
C=CCC1(NC(C2=C(C)N(CC)N=C2C)C2=NN=NN2C(C)C(=O)OC)CCCC1,m_281630____20793012____21617936____20772956
C=CCC1(NC(C2=CN(C)C3=C2C(C)=CC=C3)C2=NN=NN2CCCC)CCCC1,m_281630____20793012____21619838____20772844
C=CCC1(NC(C2=CC(C(C)(C)C)=CC=N2)C2=NN=NN2CCC2CC2)CCCC1,m_281630____20793012____21622540____25335386
C=CCC1(NC2(C3=NN=NN3C(C)(C)CC)CC3CCC(C2)N3C2CC2)CCCC1,m_281630____20793012____21624302____20772906
C=CCC1(NC2(C3=NN=NN3C3=CC=C(F)C=C3)CCN(C(C)=O)CC2)CCCC1,m_281630____20793012____21626822____20772974
C=CCC1(NC2(C3=NN=NN3CC3=CC(OC)=CC=C3)CC(OCC)C2)CCCC1,m_281630____20793012____21629412____25335402
CC1=NC(CNC(C2=CN3N=CC=C3N=C2)C2=NN=NN2CCC2(C)CC2)=C(C)S1,m_281630____20793014____21617902____25335392
CCN1C=C(Cl)C(C(NCC2=C(C)SC(C)=N2)C2=NN=NN2C2=CC=CC=C2C)=N1,m_281630____20793014____21619454____25335400
CCCCCCN1N=NN=C1C(NCC1=C(C)SC(C)=N1)C1=CN(C(F)(F)F)N=C1,m_281630____20793014____21621466____20772954
CC1=NC(CNC(C2=CC3=CC=CN=C3S2)C2=NN=NN2CC2=CC=CO2)=C(C)S1,m_281630____20793014____21623218____25335414
C=CCCC(NCC1=C(C)SC(C)=N1)(C1=NN=NN1CC1=CC=CS1)C1CCCO1,m_281630____20793014____21624580____25335384
C=CCCN1N=NN=C1C(NCC1=C(C)SC(C)=N1)C1=CN=C(C2=CC=CC=N2)S1,m_281630____20793014____21627312____28417812
CC1=NC(CNC(C2=CC=C(OC(C)C)C(F)=C2)C2=NN=NN2C2COC2)=C(C)S1,m_281630____20793014____21629354____25335388
CC(CO)CCCNC(C1=C(Cl)N(C)N=C1C(C)C)C1=NN=NN1C1CCCCC1,m_281630____20793016____21617320____20648564
CC1=CC=CC=C1N1N=NN=C1C(NCCCC(C)CO)C1=C(Br)C=NC(Cl)=C1F,m_281630____20793016____21622736____25335400
CC(CO)CCCNC1(C2=NN=NN2CC(C)(C)C)CCC(C2=CC=CC=N2)CC1,m_281630____20793016____21628804____28417820
C=CCCCN1N=NN=C1C(NC(C)CC1=C(Cl)C=CC=C1Cl)C1=NN(C)C=C1C,m_281630____20793022____21619726____28417808
CC(CC1=C(Cl)C=CC=C1Cl)NC1(C2=NN=NN2C2CCC2)CC2(CC(C#N)C2)C1,m_281630____20793022____27246176____20772836
COCCC1(C(NC(C)C2=NOC(C(F)F)=N2)C2=NN=NN2C2=CC=CC=C2)CC1,m_281630____20793026____21620820____20648558
CCCCN1N=NN=C1C(NC(C)C1=NOC(C(F)F)=N1)C1=CC=CC2=C1C=CS2,m_281630____20793026____21624280____20772844
CCC1=CC=C(C(NC(C)C2=NOC(C(F)F)=N2)C2=NN=NN2C2CCOCC2)S1,m_281630____20793026____21628450____25335412
CO[C@@H]1CCCC1(NC(C)C1=NOC(C(F)F)=N1)C1=NN=NN1C1=CC=CC=C1C,m_281630____20793026____27246112____25335400
CCC1=CC(C(NCCC2=CC=CC(Br)=C2OC)C2=NN=NN2CC(C)C)=CC=N1,m_281630____20793032____21618246____27246246
CCOC(=O)CC(C)CNC(C1=CN=C(C(C)(C)C)S1)C1=NN=NN1CC(C)(C)C,m_281630____20793038____21617734____28417820
CCOC(=O)CC(C)CNC(C1=NN=NN1C1CC1)[C@]1(C2=CC=CC=C2)C[C@@H](F)C1,m_281630____20793038____21623058____20772826
CCOC(=O)CC(C)CNC1(C2=NN=NN2CC(C)(C)C)CCC2(CC1)OCCO2,m_281630____20793038____21628000____28417820
COCCN(CCNC1(C2=NN=NN2C)CCC2(CCOC2)C1)C(=O)OC(C)(C)C,m_281630____20793050____21623124____20614580
CC1=CC=C(Br)C=C1CCNC(C1=CC2=CN=CC=C2O1)C1=NN=NN1CCC#N,m_281630____20793058____21624270____27246250
COC(=O)CN1N=NN=C1C1(NCCC2=CC=C(Br)C=C2OC)C[C@H]2C[C@@H]1C[C@H]2O,m_281630____20793060____21621580____28417840
C#CC1=CC=CC=C1C(NCCC1=CC=C(Br)C(F)=C1)C1=NN=NN1C(C)(C)CC,m_281630____20793066____21619212____20772906
CC(C)CN1N=NN=C1C1(NCCC2=CC=C(Br)C(F)=C2)CCC(O)(C(C)C)CC1,m_281630____20793066____21628224____27246246
CCN1N=NN=C1C(C)(NCC1(CO)CC(F)(F)C1)C1CN(C(=O)OC(C)(C)C)C1,m_281630____20793068____21618234____20648542
CC1(C)OC2=CC=C(C(NCC3(CO)CC(F)(F)C3)C3=NN=NN3C3CC3)C=C2O1,m_281630____20793068____21620388____20772826
COC1=CC=NC(C(NCC2(CO)CC(F)(F)C2)C2=NN=NN2CC(C)C)=C1OC,m_281630____20793068____21622500____27246246
CC(C)CN1N=NN=C1C(NCC1(CO)CC(F)(F)C1)C1=NNC2=C1C=CC=C2F,m_281630____20793068____21624308____27246246
CC1COCCC1(NCC1(CO)CC(F)(F)C1)C1=NN=NN1CC1=CC=C(F)C=C1,m_281630____20793068____21626576____20773080
CC1=CC(C(NCC2(CO)CC(F)(F)C2)C2=NN=NN2CC(C)C)=CC([N+](=O)[O-])=C1,m_281630____20793068____21628762____27246246
OCC1(CNC2(C3=NN=NN3C3CCC(F)(F)CC3)CC(C3CC3)C2)CC(F)(F)C1,m_281630____20793068____27246090____20773092
CCOC(=O)CCN1N=NN=C1C(NCC1CC(F)C1)C1=C(F)C(C2CC2)=CC=C1,m_281630____20793074____21619068____20772984
C=CCCCN1N=NN=C1C(NCC1CC(F)C1)C1=CC(F)=C(C(F)(F)F)C=C1F,m_281630____20793074____21621440____28417808
CCN1N=NN=C1C(NCC1CC(F)C1)C1=CC=C(OCC2=CC=CC=C2F)C=C1,m_281630____20793074____21623996____20648542
CC(C)(C)OC(=O)N1CCC[C@@H]1C(C)(NCC1CC(F)C1)C1=NN=NN1CC1CC1,m_281630____20793074____21627412____20772842
CCS(=O)(=O)C1=C(Cl)C=CC=C1C(NCC1CC(F)C1)C1=NN=NN1CC(=O)OC,m_281630____20793074____21629642____28417840
C=CCCN1N=NN=C1C(NCCC1=CC=CN=C1Cl)C1=NC(C2OCCO2)=CS1,m_281630____20793080____21617580____28417812
CCN1C=C(Cl)C(C(NCCC2=CC=CN=C2Cl)C2=NN=NN2C2CCCCC2)=N1,m_281630____20793080____21619454____20648564
CCOC(=O)[C@H]1[C@@H]2CC(NCCC3=CC=CN=C3Cl)(C3=NN=NN3CCC#N)C[C@@H]21,m_281630____20793080____21621314____27246250
FC1(F)CC(N2N=NN=C2C(NCCC2=CC=CN=C2Cl)C2=C(Cl)C(Cl)=CC=C2)C1,m_281630____20793080____21623506____20772958
CCC(C)N1N=NN=C1C1(NCCC2=CC=CN=C2Cl)CCN(C2CCOC2)CC1,m_281630____20793080____21625498____20772846
CCOC1=CC=CC(C(NCCC2=CC=CN=C2Cl)C2=NN=NN2CC(C)(C)C)=C1,m_281630____20793080____21628156____28417820
CCCCN1CCC(NCCC2=CC=CN=C2Cl)(C2=NN=NN2C2CCOC2)CC1,m_281630____20793080____27022704____20772870
CCN1N=NN=C1C(N[C@@H]1CCCC2=CC=C(C(C)C)C=C21)C1=CC(OC)=CN=C1,m_281630____20793082____21623210____20648542
CC(C)CN1N=NN=C1C1(N[C@H]2CCCC3=CC=C(C(C)C)C=C32)COC(C)(C)C1,m_281630____20793084____21617962____27246246
COCCN1N=NN=C1C(N[C@H]1CCCC2=CC=C(C(C)C)C=C21)C1=CC(C)=NS1,m_281630____20793084____21620994____20759520
CC(C)C1=CC=C2CCC[C@H](NC3(C4=NN=NN4C4(C)CC4)CC(C)(CO)C3)C2=C1,m_281630____20793084____21625090____20772840
CSCCN1N=NN=C1C(N[C@H]1CCCC2=CC=C(C(C)C)C=C21)C1=CC=NN1C,m_281630____20793084____21630076____20772866
CC(C)CN1N=NN=C1C(NCC1(C2CCCCC2)CCCCC1)C1=CC=NC=C1,m_281630____20793096____21623564____27246246
C=CCN1N=NN=C1C1(NCCCCC2=CC=C(C(F)(F)F)C=C2)CCCSC1C,m_281630____20793100____21624420____20772824
CC1=CC(C(NCC2(C3=CC=NC=C3)CCCC2)C2=NN=NN2CCC#N)=NN1C,m_281630____20793104____21619278____27246250
C=CCCCN1N=NN=C1C(NCC1(C2=CC=NC=C2)CCCC1)C1=CC=C(C)O1,m_281630____20793104____21623558____28417808
CC1=CC=CC(C(NCC2(C3=CC=NC=C3)CCCC2)C2=NN=NN2C2COC2)=N1,m_281630____20793104____21628676____25335388
CCCN1N=NN=C1C1(NCC2=CC=C(CC(=O)OC)S2)CCC2(CCNC2=O)C1,m_281630____20793112____21618458____20772830
COC(=O)CC1=CC=C(CNC(C2=NN=NN2CC(C)(C)C)C2(CC3CC3)CC2)S1,m_281630____20793112____21623048____28417820
CCC(C)(C)N1N=NN=C1C1(NCC2=CC=C(CC(=O)OC)S2)CCN(C=O)CC1,m_281630____20793112____21626378____20772906
COC(=O)CC1=CC=C(CNC2(C3=NN=NN3CC3CC3)CC(C3CCOC3)C2)S1,m_281630____20793112____27245958____20772842
COC1=CC=CC(N2N=NN=C2C(NC2CS(=O)(=O)C2)C2=CN3C=CC=CC3=N2)=C1,m_281630____20793114____21618614____20773074
O=S1(=O)CC(NC(/C=C/C2=CC=C3OCCOC3=C2)C2=NN=NN2C2CCOC2)C1,m_281630____20793114____21620858____20772870
CC1=C(C(NC2CS(=O)(=O)C2)C2=NN=NN2CC2=CC=C3C=CC=CC3=C2)N=NN1,m_281630____20793114____21622916____20773170
CCCC(NC1CS(=O)(=O)C1)(C1=NN=NN1CC1=CC=C(OC)C=C1)C1CCCC1,m_281630____20793114____21625490____20773114
O=S1(=O)CC(NC(C2=NC3=CC=CC=C3S2)C2=NN=NN2CCCOCC2CC2)C1,m_281630____20793114____21628262____25335398
CC1=C(Cl)C=CC=C1N1N=NN=C1C(C)(CCC1=CC=CN=C1)NC1CS(=O)(=O)C1,m_281630____20793114____27245768____20773096
CCCC(C)(NCCC1=NC(C2=CC=CC=C2)=NN1C)C1=NN=NN1CC(C)(C)C,m_281630____20793116____21627788____28417820
FC(F)(F)C1=NC=C(CNC2(C3=NN=NN3CC3CCOCC3)C[C@H]3COC[C@H]32)S1,m_281630____20793122____21619010____20772982
FC1=CC=C(N2N=NN=C2C(NCC2=CN=C(C(F)(F)F)S2)C2=CN=CN=C2)C=C1,m_281630____20793122____21622422____20772974
COC1=C(C(NCC2=CN=C(C(F)(F)F)S2)C2=NN=NN2CC(C)(C)C)C=NN1C,m_281630____20793122____21624486____28417820
CC(C)CN1N=NN=C1C(NCC1=CN=C(C(F)(F)F)S1)C(C)CC1=CC=CC=C1,m_281630____20793122____21626622____27246246
COC1=CSC(C(NCC2=CN=C(C(F)(F)F)S2)C2=NN=NN2C2(C)CC2)=C1OC,m_281630____20793122____21629542____20772840
CC1=CC(F)=NC=C1CNC(C)(C1=NN=NN1C1=CC=CC=C1C)C1CCCCO1,m_281630____20793132____21617952____25335400
CC1=CC(F)=NC=C1CNC(C1=CC=C2OC(C)CC2=C1)C1=NN=NN1CCC#N,m_281630____20793132____21619530____27246250
CCOC(=O)[C@H]1[C@@H]2CC(NCC3=CN=C(F)C=C3C)(C3=NN=NN3C3COC3)C[C@@H]21,m_281630____20793132____21621314____25335388
CC1=CC(F)=NC=C1CNC1(C2=NN=NN2C2CCCCC2)CCC2(CCOC2)C1,m_281630____20793132____21623124____20648564
CC1=CC(F)=NC=C1CNC(C1=NC(C)=C(C)O1)C1=NN=NN1CC1CCOCC1,m_281630____20793132____21624456____20772982
CC1=CC(F)=NC=C1CNC(C1=CC=C(Br)C(Cl)=C1)C1=NN=NN1C1=CC=CC=C1,m_281630____20793132____21626466____20648558
C=CCCCN1N=NN=C1C(NCC1=CN=C(F)C=C1C)C1=CC=NC(Cl)=C1OC,m_281630____20793132____21628724____28417808
CCC1(C)CC(NCC2=CN=C(F)C=C2C)(C2=NN=NN2CC2=CC=CS2)CCO1,m_281630____20793132____27245880____25335384
CCCN1N=C(C)C(C(NCC2=CN=C(F)C(C)=C2)C2=NN=NN2C2COC2)=C1C,m_281630____20793134____21618094____25335388
COC1=CC(C)=CC(C(NCC2=CN=C(F)C(C)=C2)C2=NN=NN2CC(C)(C)C)=C1,m_281630____20793134____21619778____28417820
COC1=CC=CC(CCC(NCC2=CN=C(F)C(C)=C2)C2=NN=NN2CCC#N)=C1,m_281630____20793134____21621836____27246250
CC1=CC(CNC(C2=CC=CC3=CC=CC=C23)C2=NN=NN2CC(F)F)=CN=C1F,m_281630____20793134____21623442____20772852
C=CCCN1N=NN=C1C(NCC1=CN=C(F)C(C)=C1)C1=NC=C(C2OCCO2)S1,m_281630____20793134____21625204____28417812
CC1=CC(CNC2(C3=NN=NN3C3=CC=CC=C3)CC3CC2CC3(F)F)=CN=C1F,m_281630____20793134____21626552____20648558
CC1=CC(CNC(C2=CC=C(OCCO)C=C2)C2=NN=NN2CC(C)C)=CN=C1F,m_281630____20793134____21628466____27246246
CC1=CC(CNC(C)(C2=NN=NN2C2=CC=C3CCCC3=C2)C2CCO2)=CN=C1F,m_281630____20793134____27245842____20773104
CCN1C=NN=C1C(NCC1=CC=CC=C1CC(F)(F)F)C1=NN=NN1CCC#N,m_281630____20793136____21618512____27246250
N#CCCN1N=NN=C1C(NCC1=CC=CC=C1CC(F)(F)F)C1(CC2CC2)CC1,m_281630____20793136____21623048____27246250
C=CCCN1N=NN=C1C(NCC1=CC=CC=C1CC(F)(F)F)C1=CN=C(Cl)N1C,m_281630____20793136____21627638____28417812
CC1=C(C(NCC2=CN=CC3=C2CCC3)C2=NN=NN2CCC#N)C(C)(C)CCC1,m_281630____20793140____21617350____27246250
CCCN1C=C(C(NCC2=CN=CC3=C2CCC3)C2=NN=NN2C(C)(C)C)C(C)=N1,m_281630____20793140____21619164____20772848
COC(=O)CN1N=NN=C1C(NCC1=CN=CC2=C1CCC2)C1=CON=C1C(C)C,m_281630____20793140____21621278____28417840
CCC(C)(C)N1N=NN=C1C(NCC1=CN=CC2=C1CCC2)C1=CN=C2CCCN12,m_281630____20793140____21623180____20772906
CC1=NOC(C2CC(NCC3=CN=CC4=C3CCC4)(C3=NN=NN3CC3CC3)C2)=N1,m_281630____20793140____21624762____20772842
CC(C)CN1N=NN=C1C(CCC1=CC=CC=C1F)NCC1=CN=CC2=C1CCC2,m_281630____20793140____21626954____27246246
CCCN1N=NN=C1C(NCC1=CN=CC2=C1CCC2)C1=CC(C(F)(F)F)=CC=N1,m_281630____20793140____21629252____20772830
CO[C@H]1CCCC1(NCC1=CN=CC2=C1CCC2)C1=NN=NN1CCOCC1CC1,m_281630____20793140____27246114____25335394
OC1CCCC(NC2COC3=C2C(F)=CC=C3)(C2=NN=NN2CCC2CC2)CCC1,m_281630____20793142____21619420____25335386
C=C(C)CN1N=NN=C1C(NC1COC2=C1C(F)=CC=C2)C1=C(Cl)C(F)=NC=C1Cl,m_281630____20793142____21621956____20614582
C=CCCN1N=NN=C1C(NC1COC2=C1C(F)=CC=C2)C1=CC=C(CCC)C=C1,m_281630____20793142____21623854____28417812
COC(=O)CN1N=NN=C1C(NC1COC2=C1C(F)=CC=C2)C1=CC(C(F)F)=CS1,m_281630____20793142____21626184____28417840
COC(=O)CN1N=NN=C1C1(NC2COC3=C2C(F)=CC=C3)CCCCCCCC1,m_281630____20793142____21628426____28417840
CCC1(C#N)CC(NC2COC3=C2C(F)=CC=C3)(C2=NN=NN2CCCC2CC2)C1,m_281630____20793142____27245968____25335396
C#CC1=CC(C(NC2COC3=CC(Cl)=CC=C32)C2=NN=NN2CC(C)(C)C)=CC=C1,m_281630____20793144____21619332____28417820
CCCN1N=CN=C1C(NC1COC2=CC(Cl)=CC=C21)C1=NN=NN1C(C)(C)CC,m_281630____20793144____21622602____20772906
C=CCCCN1N=NN=C1C1(NC2COC3=CC(Cl)=CC=C32)CCC2(CCO2)CC1,m_281630____20793144____21625080____28417808
CC(C)CN1N=NN=C1C(NC1COC2=CC(Cl)=CC=C21)C1=CNC(C(C)(C)C)=N1,m_281630____20793144____21627668____27246246
CCCCN1CCC(NC2COC3=CC(Cl)=CC=C32)(C2=NN=NN2CCCF)CC1,m_281630____20793144____27022704____25335380
CC1=CC=C(Cl)C(C(NC2(C3=NC(Cl)=CC=C3)CC2)C2=NN=NN2CCC2CC2)=C1,m_281630____20793146____21617792____25335386
CCOC1=CC=C(C(NC2(C3=NC(Cl)=CC=C3)CC2)C2=NN=NN2C(C)(C)C)C=N1,m_281630____20793146____21619862____20772848
COC(=O)CN1N=NN=C1C1(NC2(C3=NC(Cl)=CC=C3)CC2)CCC(C2CC2)CC1,m_281630____20793146____21622600____28417840
CC(C)(C)CN1N=NN=C1C(NC1(C2=NC(Cl)=CC=C2)CC1)C1=CC=C(CF)C=C1,m_281630____20793146____21624334____28417820
CCC1CCC(C(NC2(C3=NC(Cl)=CC=C3)CC2)C2=NN=NN2CC(=O)OC)CC1,m_281630____20793146____21626344____28417840
COC(=O)CN1N=NN=C1C(NC1(C2=NC(Cl)=CC=C2)CC1)C1=NOC(C(C)C)=C1,m_281630____20793146____21628840____28417840
N#CC1CC2(C1)CC(NC1(C3=NC(Cl)=CC=C3)CC1)(C1=NN=NN1C1CCCC1)C2,m_281630____20793146____27246176____20772868
C=CCCCN1N=NN=C1C1(NC2(C3=CC=C(F)C=N3)CC2)CNC(=O)C(C)(C)C1,m_281630____20793148____21619078____28417808
CN(C)C1CCCC1(NC1(C2=CC=C(F)C=N2)CC1)C1=NN=NN1C1CC(F)(F)C1,m_281630____20793148____21621538____20772958
CC(C)(C)CN1N=NN=C1C(NC1(C2=CC=C(F)C=N2)CC1)C1=C(C(F)F)OC=N1,m_281630____20793148____21623382____28417820
CCCN1N=NN=C1C(NC1(C2=CC=C(F)C=N2)CC1)C1=NC(C(=O)OC)=CC=C1,m_281630____20793148____21625312____20772830
CSC1=NN(C)C(C(NC2(C3=CC=C(F)C=N3)CC2)C2=NN=NN2CC(C)(C)C)=C1,m_281630____20793148____21627146____28417820
C=CCCN1N=NN=C1C(NC1(C2=CC=C(F)C=N2)CC1)C1=C(Cl)C(C)=C(F)C=C1,m_281630____20793148____21629156____28417812
CCCCN1N=NN=C1C1(NC2(C3=CC=C(F)C=N3)CC2)CC2CCC1CC2C#N,m_281630____20793148____27246128____20772844
COC(=O)CN1N=NN=C1C1(NC2(C3=CC=C(Br)C=N3)CC2)CCC2(CCC2)CC1,m_281630____20793150____21624138____28417840
COC(=O)CN1N=NN=C1C(NC1CC(CC2=CC=CC=C2)C1)C1=CC=NC(Cl)=C1,m_281630____20793156____21617386____28417840
CCOC(C)(C)C(NC1CC(CC2=CC=CC=C2)C1)C1=NN=NN1C1CCOCC1,m_281630____20793156____21620670____25335412
C1=CC=C(CC2CC(NC3(C4=NN=NN4C4CCCC4)CC4(C3)OCCO4)C2)C=C1,m_281630____20793156____21624770____20772868
CC1=CC=C(C(NC2CC(CC3=CC=CC=C3)C2)C2=NN=NN2CCC#N)C=C1Cl,m_281630____20793156____21628294____27246250
COCCN1N=NN=C1C1(NC2CC(CC3=CC=CC=C3)C2)CC2CCCCN2C1,m_281630____20793156____27246084____20759520
CCC1=CC=CN=C1C(NCCCC1=CC=C(Cl)C(Cl)=C1)C1=NN=NN1CC(C)C,m_281630____20793158____21624036____27246246
COC1=CC=C(N2N=NN=C2C2(NCC(C)C3=CC=C(Br)C=C3)CC(CO)C2)C=C1,m_281630____20793160____21619800____20773004
CC1CC(NCCCCN2C=C(C(N)=O)N=N2)(C2=NN=NN2C2CC(F)(F)C2)CS1,m_281630____20793164____21620410____20772958
CC(C)CN1N=NN=C1C(N[C@H](C)C1=CC=C2CCCC2=C1)C1=C(Cl)N=C(Cl)N1C,m_281630____20793168____21617886____27246246
C=CC1CC(N[C@H](C)C2=CC=C3CCCC3=C2)(C2=NN=NN2CC2=CC=CC=C2)C1,m_281630____20793168____21618784____20772962
CCCCN1N=NN=C1C(N[C@H](C)C1=CC=C2CCCC2=C1)C1=C(C)C=NC=C1C,m_281630____20793168____21619542____20772844
C[C@@H](NC1(C2=NN=NN2C2CC2)CCC(C(F)(F)F)CC1)C1=CC=C2CCCC2=C1,m_281630____20793168____21620624____20772826
C=CCN1N=NN=C1C(N[C@H](C)C1=CC=C2CCCC2=C1)C1=CC=C(F)C=C1OC,m_281630____20793168____21622350____20772824
C[C@@H](NC(C1=CC(F)=CN=C1)C1=NN=NN1CC(C)(C)C)C1=CC=C2CCCC2=C1,m_281630____20793168____21623212____28417820
CCOC1=CN=CC(C(N[C@H](C)C2=CC=C3CCCC3=C2)C2=NN=NN2C(C)C)=C1,m_281630____20793168____21624056____20772828
CCCCCCN1N=NN=C1C1(N[C@H](C)C2=CC=C3CCCC3=C2)CC(C)(CO)C1,m_281630____20793168____21625090____20772954
CSCCN1N=NN=C1C(N[C@H](C)C1=CC=C2CCCC2=C1)C1=CSC(C(F)F)=C1,m_281630____20793168____21626182____20772866
COC1=CN=C(C(N[C@H](C)C2=CC=C3CCCC3=C2)C2=NN=NN2CCCF)N=C1,m_281630____20793168____21627660____25335380
COCCN1N=NN=C1C(N[C@H](C)C1=CC=C2CCCC2=C1)C1=CC=NC(F)=C1C,m_281630____20793168____21628750____20759520
C[C@@H](NC(C1=NN=NN1C1COC1)C12CCCC1C2(F)F)C1=CC=C2CCCC2=C1,m_281630____20793168____25333934____25335388
CC1=C(Cl)C=CC=C1N1N=NN=C1C(C)(CCC1CCCC1)NCC(C)S(N)(=O)=O,m_281630____20793170____21618126____20773096
CC(CNC(C1=CC=C2C(=C1)C=CN2C)C1=NN=NN1C1=CC=CC=C1)S(N)(=O)=O,m_281630____20793170____21623186____20648558
CC(CNC(C1=NN=NN1CC(C)(C)C)C1CCN(C2CCCC2)CC1)S(N)(=O)=O,m_281630____20793170____21629692____28417820
N#CCCN1N=NN=C1C(NCCSCC(F)(F)F)C1=CC=CC(C2=CN=CO2)=C1,m_281630____20793176____21618906____27246250
COC1=CC=CC=C1N1N=NN=C1C(NCCSCC(F)(F)F)[C@H]1CC[C@H](C)CC1,m_281630____20793176____21622782____20773010
CN(C)CC1COCC1(NCCSCC(F)(F)F)C1=NN=NN1C1CCCCCC1,m_281630____20793176____21625684____20772980
COCC1CCC(NCCSCC(F)(F)F)(C2=NN=NN2C2=CC=C(F)C=C2)CC1,m_281630____20793176____21629868____20772974
CC(C)(C)NC(=O)N1CCC(NC(C2=NN=NN2CCC#N)C2CCSCC2)CC1,m_281630____20793178____21619176____27246250
C=CN1C=C(C(NC2CCN(C(=O)NC(C)(C)C)CC2)C2=NN=NN2C2CC2)C=N1,m_281630____20793178____21626224____20772826
CC(C)CN1N=NN=C1C(C)(CCC1=NNC2=CC=CC=C12)NC1(C2CCC2)CC1,m_281630____20793186____21617362____27246246
COC(=O)CN1N=NN=C1C(NC1(C2CCC2)CC1)C1=C2OC(C)(C)CC2=CC=C1,m_281630____20793186____21619200____28417840
CC(C)CN1N=NN=C1C(CN1C(=O)COC2=CC=CC=C21)NC1(C2CCC2)CC1,m_281630____20793186____21620990____27246246
COC(=O)C(C)N1N=NN=C1C(NC1(C2CCC2)CC1)C1=CC=C2C(=C1)C=CN2C,m_281630____20793186____21623186____20772956
C=CCCN1N=NN=C1C(NC1(C2CCC2)CC1)C1=CN=C(C2=CC=C(C)C=C2)S1,m_281630____20793186____21624982____28417812
CCC1=CC=CC=C1N1N=NN=C1C(NC1(C2CCC2)CC1)C1=C(C2CC2)OC=N1,m_281630____20793186____21626686____20772996
N#CCCN1N=NN=C1C(NC1(C2CCC2)CC1)C1=CC=CC(C2=CC=CC=C2)=C1,m_281630____20793186____21628856____27246250
CCC1=CC=CC(C)=C1N1N=NN=C1C1(NC2(C3CCC3)CC2)C[C@H]2CCC[C@@H]2C1,m_281630____20793186____27246038____20773106
CC1=CC(C(NCC2CS(=O)(=O)CCO2)C2=NN=NN2C2CCC(F)(F)CC2)=NO1,m_281630____20793188____21619292____20773092
CC1(CCN2N=NN=C2C(NCC2CS(=O)(=O)CCO2)C2=CC=C(C#N)N=C2)CC1,m_281630____20793188____21622890____25335392
C=CCCCN1N=NN=C1C(NCC1CS(=O)(=O)CCO1)C12CCC(C)(CC1)OC2,m_281630____20793188____21625660____28417808
N#CCCN1N=NN=C1C1(NCC2CS(=O)(=O)CCO2)CC(OC2=CC=CC=C2)C1,m_281630____20793188____21629410____27246250
CCN1CCC(NC(C)C(OC)C2=CC=C(F)C=C2)(C2=NN=NN2CCC#N)CC1,m_281630____20793194____21626832____27246250
CC1CC(NC2CC(C)(C)C2)(C2=NN=NN2C2=CC=C3OCOC3=C2)CC(C)N1C,m_281630____20793200____21618174____20773110
C=CCCN1N=NN=C1C(NC1CC(C)(C)C1)C1=NNC2=CC=C(C(=O)OC)C=C12,m_281630____20793200____21620164____28417812
COC1=CC=C(N2N=NN=C2C2(NC3CC(C)(C)C3)CC[C@H]3C4CCC(C4)[C@H]32)C=C1,m_281630____20793200____21621966____20773004
COC(=O)C1CC(N2N=NN=C2C(NC2CC(C)(C)C2)C2=CN=CN2C(C)(C)C)C1,m_281630____20793200____21623968____20773082
CC1(C)CC(NC2(C3=NN=NN3CCCOCC3CC3)CCOC(C(C)(C)C)C2)C1,m_281630____20793200____21625940____25335398
CC1(C)CC(NC(C2=CC=CC3=CC=CN=C23)C2=NN=NN2CC2=CC=CC=C2)C1,m_281630____20793200____21627996____20772962
COC(=O)CN1N=NN=C1C(NC1CC(C)(C)C1)C1=CN(C2=CC=C(Cl)C=C2)N=C1,m_281630____20793200____21630054____28417840
C=C(C)CN1N=NN=C1C1(NC(C)C(OC)C2=CC=C(OC)C=C2)CC(C2CC2)C1,m_281630____20793202____27246090____20614582
C=CCCCN1N=NN=C1C(NCC1CCOC(C)C1)C1=C(C(=O)OC)N(C)C=C1,m_281630____20793214____25333984____28417808
COC(=O)CN1N=NN=C1C1(NCC2(CC3=CC=CC=C3)CCCC2)COCC1C,m_281630____20793216____21618842____28417840
OCC1CCC(NCC2(CC3=CC=CC=C3)CCCC2)(C2=NN=NN2CC2CC2)C1,m_281630____20793216____27245898____20772842
CC1(C)O[C@H]2CC(NCC3=C(Cl)SC(Cl)=C3)(C3=NN=NN3C3=CC=CC=C3)C[C@H]2O1,m_281630____20793222____21624752____20648558
O=C1CC(NC(C2=CN=CN2)C2=NN=NN2CC(F)F)CN1C1=C(F)C=CC=C1F,m_281630____20793230____21622474____20772852
COC1=CC=CC=C1N1N=NN=C1C(N[C@H]1C[C@@H](OC)C1)C1=CN2N=CC=C2N=C1,m_281630____20793234____21617902____20773010
CO[C@H]1C[C@@H](NC(C)(C2=NN=NN2C(C)C)C2COCCN2C(=O)OC(C)(C)C)C1,m_281630____20793234____21619680____20772828
CO[C@H]1C[C@@H](NC(C2=C(C)C3=CC=CC(Cl)=C3S2)C2=NN=NN2CCCC2CC2)C1,m_281630____20793234____21621532____25335396
COC1=CC=C(CN2N=NN=C2C2(N[C@H]3C[C@@H](OC)C3)CC[C@H]3CN(C)C[C@H]32)C=C1,m_281630____20793234____21623154____20773114
COC(=O)C(C)N1N=NN=C1C(N[C@H]1C[C@@H](OC)C1)C1=C2N=CC=CC2=CC(Cl)=C1,m_281630____20793234____21624984____20772956
CCN(CC)C1CCCCC1(N[C@H]1C[C@@H](OC)C1)C1=NN=NN1C1=CC=CC=C1C,m_281630____20793234____21626974____25335400
